# Force       
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
#
# Time        	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
1             	(3.544228e+01 1.076166e-03 -4.334089e-02)	(3.539355e+01 1.075847e-03 -4.266371e-02)	(4.872888e-02 3.189798e-07 -6.771837e-04)
2             	(3.018240e+01 -2.889190e-03 -1.235454e-02)	(3.015531e+01 -2.889790e-03 -1.234074e-02)	(2.708712e-02 5.996688e-07 -1.380523e-05)
3             	(1.815368e+01 -5.441774e-03 3.668943e-01)	(1.814018e+01 -5.442678e-03 3.670180e-01)	(1.350054e-02 9.039717e-07 -1.237657e-04)
4             	(2.664372e+00 -5.778868e-03 8.730701e-01)	(2.661183e+00 -5.773763e-03 8.714663e-01)	(3.188433e-03 -5.104895e-06 1.603803e-03)
5             	(-1.127760e+01 -2.801796e-03 1.802580e+00)	(-1.127411e+01 -2.786335e-03 1.800713e+00)	(-3.489025e-03 -1.546161e-05 1.866543e-03)
6             	(-1.667371e+01 1.547054e-03 2.305855e+00)	(-1.667172e+01 1.555513e-03 2.301393e+00)	(-1.993311e-03 -8.458837e-06 4.461423e-03)
7             	(-1.567684e+01 5.892842e-03 2.238800e+00)	(-1.568848e+01 5.883628e-03 2.233140e+00)	(1.164125e-02 9.213876e-06 5.660652e-03)
8             	(-1.138212e+01 8.574840e-03 1.746137e+00)	(-1.140564e+01 8.539630e-03 1.739794e+00)	(2.351966e-02 3.521011e-05 6.343238e-03)
9             	(-5.104480e+00 9.269938e-03 1.143213e+00)	(-5.131680e+00 9.208164e-03 1.136320e+00)	(2.719985e-02 6.177390e-05 6.893427e-03)
10            	(1.426965e+00 5.680236e-03 4.565218e-01)	(1.402492e+00 5.630650e-03 4.486296e-01)	(2.447297e-02 4.958621e-05 7.892213e-03)
11            	(5.640970e+00 1.594104e-03 -1.656741e-01)	(5.625910e+00 1.549667e-03 -1.728195e-01)	(1.506001e-02 4.443669e-05 7.145338e-03)
12            	(7.064094e+00 -2.599984e-03 -3.758402e-01)	(7.057762e+00 -2.628434e-03 -3.811527e-01)	(6.331945e-03 2.845010e-05 5.312541e-03)
13            	(6.324804e+00 -4.966625e-03 -1.950984e-01)	(6.325483e+00 -4.984138e-03 -1.975565e-01)	(-6.792773e-04 1.751283e-05 2.458112e-03)
14            	(4.574686e+00 -6.301606e-03 1.377072e-01)	(4.578504e+00 -6.294310e-03 1.376464e-01)	(-3.818028e-03 -7.296052e-06 6.076344e-05)
15            	(2.455171e+00 -6.436621e-03 5.493807e-01)	(2.458418e+00 -6.411484e-03 5.496167e-01)	(-3.247086e-03 -2.513727e-05 -2.360939e-04)
16            	(5.351276e-01 -5.213379e-03 9.500925e-01)	(5.355062e-01 -5.204327e-03 9.495047e-01)	(-3.785935e-04 -9.052026e-06 5.878559e-04)
17            	(-7.300461e-01 -3.315517e-03 1.240075e+00)	(-7.332735e-01 -3.328027e-03 1.237428e+00)	(3.227453e-03 1.251006e-05 2.646883e-03)
18            	(-1.293683e+00 -1.150217e-03 1.358326e+00)	(-1.300511e+00 -1.171755e-03 1.353577e+00)	(6.828009e-03 2.153852e-05 4.749126e-03)
19            	(-1.352416e+00 1.341962e-03 1.315234e+00)	(-1.361859e+00 1.310036e-03 1.308546e+00)	(9.443122e-03 3.192576e-05 6.688304e-03)
20            	(-9.249308e-01 2.384726e-03 1.170274e+00)	(-9.356132e-01 2.347697e-03 1.162391e+00)	(1.068233e-02 3.702921e-05 7.883190e-03)
21            	(-3.386551e-01 3.050280e-03 9.784818e-01)	(-3.490852e-01 3.010190e-03 9.700832e-01)	(1.043006e-02 4.009010e-05 8.398585e-03)
22            	(2.619549e-01 3.132537e-03 7.870112e-01)	(2.526555e-01 3.097299e-03 7.786682e-01)	(9.299392e-03 3.523786e-05 8.342927e-03)
23            	(7.465339e-01 3.010868e-03 6.337488e-01)	(7.386238e-01 2.987682e-03 6.259175e-01)	(7.910094e-03 2.318597e-05 7.831235e-03)
24            	(1.059015e+00 2.268398e-03 5.397601e-01)	(1.052172e+00 2.259593e-03 5.328744e-01)	(6.843477e-03 8.804386e-06 6.885737e-03)
25            	(1.209604e+00 1.248180e-03 4.968864e-01)	(1.203399e+00 1.254466e-03 4.909488e-01)	(6.205281e-03 -6.285578e-06 5.937574e-03)
26            	(1.239514e+00 1.680761e-04 4.866506e-01)	(1.233324e+00 1.885293e-04 4.814927e-01)	(6.190098e-03 -2.045322e-05 5.157894e-03)
27            	(1.183838e+00 -8.271892e-04 4.914395e-01)	(1.177054e+00 -7.963003e-04 4.868091e-01)	(6.783444e-03 -3.088894e-05 4.630483e-03)
28            	(1.091627e+00 -1.006671e-03 4.970302e-01)	(1.083814e+00 -9.770980e-04 4.926249e-01)	(7.813095e-03 -2.957296e-05 4.405250e-03)
29            	(1.006516e+00 -1.089011e-03 4.992836e-01)	(9.975930e-01 -1.066500e-03 4.948320e-01)	(8.922811e-03 -2.251109e-05 4.451602e-03)
30            	(9.380605e-01 -1.075032e-03 4.965246e-01)	(9.281196e-01 -1.060884e-03 4.918992e-01)	(9.940861e-03 -1.414738e-05 4.625418e-03)
31            	(8.840103e-01 -1.291871e-03 4.863418e-01)	(8.732507e-01 -1.286235e-03 4.815415e-01)	(1.075959e-02 -5.635910e-06 4.800296e-03)
32            	(8.603514e-01 -7.629364e-04 4.653070e-01)	(8.490181e-01 -7.643318e-04 4.604095e-01)	(1.133331e-02 1.395392e-06 4.897517e-03)
