# Force       
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
#
# Time        	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
1             	(3.134866e+00 3.021003e-03 2.723249e+02)	(3.124707e+00 3.018378e-03 2.723257e+02)	(1.015867e-02 2.625012e-06 -7.914168e-04)
2             	(4.393113e+00 2.947765e-03 2.723632e+02)	(4.389726e+00 2.944451e-03 2.723642e+02)	(3.387359e-03 3.314251e-06 -1.038687e-03)
3             	(4.161590e+00 2.654137e-03 2.725138e+02)	(4.160140e+00 2.649766e-03 2.725142e+02)	(1.449580e-03 4.370888e-06 -3.610800e-04)
4             	(2.903941e+00 2.324943e-03 2.726962e+02)	(2.901102e+00 2.319497e-03 2.726956e+02)	(2.839144e-03 5.446123e-06 6.634594e-04)
5             	(1.185836e+00 2.410539e-03 2.729749e+02)	(1.180491e+00 2.402830e-03 2.729725e+02)	(5.345509e-03 7.708481e-06 2.358794e-03)
6             	(-2.612943e-01 2.547390e-03 2.732165e+02)	(-2.687236e-01 2.541658e-03 2.732126e+02)	(7.429301e-03 5.732663e-06 3.916394e-03)
7             	(-1.146170e+00 2.824444e-03 2.733339e+02)	(-1.155525e+00 2.820108e-03 2.733288e+02)	(9.354857e-03 4.335375e-06 5.092891e-03)
8             	(-1.429907e+00 3.145081e-03 2.733249e+02)	(-1.440575e+00 3.140749e-03 2.733191e+02)	(1.066793e-02 4.331964e-06 5.744461e-03)
9             	(-1.231753e+00 3.628670e-03 2.732103e+02)	(-1.242644e+00 3.622749e-03 2.732044e+02)	(1.089138e-02 5.921554e-06 5.949437e-03)
10            	(-8.028666e-01 3.888158e-03 2.730400e+02)	(-8.128468e-01 3.880916e-03 2.730340e+02)	(9.980248e-03 7.242900e-06 5.935036e-03)
11            	(-2.842471e-01 3.876134e-03 2.728575e+02)	(-2.926251e-01 3.869592e-03 2.728518e+02)	(8.378011e-03 6.541902e-06 5.697164e-03)
12            	(1.639574e-01 3.763652e-03 2.727182e+02)	(1.574170e-01 3.758658e-03 2.727128e+02)	(6.540341e-03 4.993947e-06 5.371179e-03)
13            	(4.737690e-01 3.463401e-03 2.726415e+02)	(4.688297e-01 3.462308e-03 2.726364e+02)	(4.939310e-03 1.093423e-06 5.111440e-03)
14            	(6.452661e-01 3.199731e-03 2.726280e+02)	(6.414112e-01 3.202681e-03 2.726229e+02)	(3.854921e-03 -2.949877e-06 5.033837e-03)
15            	(6.577564e-01 2.913811e-03 2.726669e+02)	(6.543904e-01 2.919039e-03 2.726617e+02)	(3.365964e-03 -5.228255e-06 5.197898e-03)
16            	(5.660667e-01 2.777199e-03 2.727323e+02)	(5.628028e-01 2.783821e-03 2.727268e+02)	(3.263960e-03 -6.622096e-06 5.537264e-03)
17            	(4.349293e-01 2.646342e-03 2.728014e+02)	(4.316060e-01 2.654252e-03 2.727954e+02)	(3.323306e-03 -7.910531e-06 5.954104e-03)
18            	(2.996191e-01 2.609652e-03 2.728561e+02)	(2.961919e-01 2.619185e-03 2.728497e+02)	(3.427204e-03 -9.532271e-06 6.354996e-03)
19            	(1.911370e-01 2.643398e-03 2.728845e+02)	(1.876961e-01 2.653967e-03 2.728778e+02)	(3.440968e-03 -1.056898e-05 6.698051e-03)
20            	(1.392490e-01 2.714891e-03 2.728844e+02)	(1.358888e-01 2.726321e-03 2.728774e+02)	(3.360120e-03 -1.143075e-05 6.937895e-03)
21            	(1.158422e-01 2.841662e-03 2.728673e+02)	(1.127123e-01 2.853776e-03 2.728603e+02)	(3.129905e-03 -1.211397e-05 7.069060e-03)
22            	(1.307587e-01 2.993688e-03 2.728367e+02)	(1.279911e-01 3.006042e-03 2.728296e+02)	(2.767577e-03 -1.235428e-05 7.106129e-03)
23            	(1.687290e-01 3.132926e-03 2.728026e+02)	(1.663728e-01 3.145349e-03 2.727955e+02)	(2.356201e-03 -1.242342e-05 7.074856e-03)
24            	(2.216583e-01 3.257591e-03 2.727704e+02)	(2.196893e-01 3.269942e-03 2.727634e+02)	(1.968962e-03 -1.235097e-05 6.989396e-03)
25            	(2.732406e-01 3.338322e-03 2.727443e+02)	(2.715390e-01 3.350297e-03 2.727374e+02)	(1.701618e-03 -1.197502e-05 6.875072e-03)
26            	(3.181084e-01 3.378993e-03 2.727274e+02)	(3.165490e-01 3.390578e-03 2.727207e+02)	(1.559401e-03 -1.158510e-05 6.753367e-03)
27            	(3.554446e-01 3.373722e-03 2.727183e+02)	(3.539276e-01 3.384814e-03 2.727117e+02)	(1.516963e-03 -1.109229e-05 6.638473e-03)
28            	(3.849805e-01 3.316220e-03 2.727143e+02)	(3.834334e-01 3.326773e-03 2.727078e+02)	(1.547157e-03 -1.055367e-05 6.540822e-03)
29            	(4.060794e-01 3.220344e-03 2.727130e+02)	(4.044596e-01 3.230363e-03 2.727065e+02)	(1.619817e-03 -1.001930e-05 6.461776e-03)
30            	(4.215135e-01 3.118958e-03 2.727113e+02)	(4.198111e-01 3.128156e-03 2.727049e+02)	(1.702382e-03 -9.198379e-06 6.393703e-03)
31            	(4.345111e-01 2.886326e-03 2.727053e+02)	(4.327127e-01 2.895277e-03 2.726989e+02)	(1.798369e-03 -8.951033e-06 6.328449e-03)
32            	(4.478883e-01 2.737698e-03 2.726975e+02)	(4.459714e-01 2.746368e-03 2.726912e+02)	(1.916951e-03 -8.670414e-06 6.259642e-03)
33            	(4.575038e-01 2.797829e-03 2.726903e+02)	(4.554686e-01 2.805456e-03 2.726841e+02)	(2.035253e-03 -7.627760e-06 6.177762e-03)
34            	(4.633066e-01 2.863502e-03 2.726827e+02)	(4.611615e-01 2.869992e-03 2.726766e+02)	(2.145036e-03 -6.489703e-06 6.081758e-03)
35            	(4.697475e-01 2.954200e-03 2.726721e+02)	(4.674898e-01 2.959236e-03 2.726662e+02)	(2.257770e-03 -5.036015e-06 5.976239e-03)
36            	(4.741598e-01 3.034332e-03 2.726647e+02)	(4.717953e-01 3.037572e-03 2.726588e+02)	(2.364497e-03 -3.240516e-06 5.871012e-03)
37            	(4.804918e-01 3.094018e-03 2.726548e+02)	(4.780054e-01 3.095167e-03 2.726491e+02)	(2.486472e-03 -1.149628e-06 5.773667e-03)
38            	(4.851483e-01 3.166870e-03 2.726470e+02)	(4.825706e-01 3.165497e-03 2.726414e+02)	(2.577654e-03 1.373001e-06 5.674605e-03)
39            	(4.908164e-01 3.225028e-03 2.726399e+02)	(4.881539e-01 3.221461e-03 2.726343e+02)	(2.662451e-03 3.566742e-06 5.595607e-03)
40            	(4.978378e-01 3.247859e-03 2.726319e+02)	(4.950715e-01 3.242387e-03 2.726263e+02)	(2.766257e-03 5.472586e-06 5.524388e-03)
41            	(5.065078e-01 3.225134e-03 2.726227e+02)	(5.036265e-01 3.218273e-03 2.726172e+02)	(2.881270e-03 6.861682e-06 5.460194e-03)
