# Moment      
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
#
# Time        	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
1             	(8.292084e-04 2.345694e+00 2.726535e-03)	(8.290633e-04 2.341697e+00 2.726226e-03)	(1.451034e-07 3.996441e-03 3.086508e-07)
2             	(-2.327881e-04 1.889653e+00 -6.147910e-03)	(-2.252227e-04 1.894677e+00 -6.129599e-03)	(-7.565443e-06 -5.024216e-03 -1.831122e-05)
3             	(-4.601563e-03 5.759784e-01 -2.304324e-02)	(-4.555036e-03 5.828312e-01 -2.307456e-02)	(-4.652733e-05 -6.852823e-03 3.131313e-05)
4             	(1.342252e-03 -1.793607e+00 -8.645445e-03)	(1.419879e-03 -1.786406e+00 -8.572840e-03)	(-7.762623e-05 -7.201731e-03 -7.260449e-05)
5             	(1.971987e-02 -3.232589e+00 2.542417e-02)	(1.983393e-02 -3.227597e+00 2.557397e-02)	(-1.140562e-04 -4.992161e-03 -1.497930e-04)
6             	(1.388234e-02 -3.175008e+00 2.655920e-02)	(1.400613e-02 -3.173918e+00 2.671752e-02)	(-1.237830e-04 -1.089764e-03 -1.583178e-04)
7             	(6.635082e-03 -2.332277e+00 2.992672e-02)	(6.678052e-03 -2.335541e+00 2.998699e-02)	(-4.297022e-05 3.263839e-03 -6.027480e-05)
8             	(-4.553458e-03 -1.151873e+00 2.072111e-02)	(-4.547708e-03 -1.157698e+00 2.062849e-02)	(-5.750340e-06 5.824762e-03 9.262375e-05)
9             	(-8.926378e-03 1.212736e-01 2.030151e-02)	(-8.842145e-03 1.141458e-01 1.999900e-02)	(-8.423301e-05 7.127801e-03 3.025095e-04)
10            	(-7.261030e-03 9.849888e-01 2.132295e-02)	(-7.156180e-03 9.789826e-01 2.098812e-02)	(-1.048502e-04 6.006184e-03 3.348308e-04)
11            	(-5.857905e-03 1.272626e+00 1.424847e-02)	(-5.791664e-03 1.269066e+00 1.388454e-02)	(-6.624079e-05 3.560000e-03 3.639228e-04)
12            	(-2.631262e-03 1.146871e+00 2.662454e-03)	(-2.596022e-03 1.146421e+00 2.342504e-03)	(-3.523995e-05 4.497450e-04 3.199500e-04)
13            	(-2.233395e-04 7.608467e-01 -4.984329e-03)	(-2.114191e-04 7.629319e-01 -5.141422e-03)	(-1.192039e-05 -2.085276e-03 1.570927e-04)
14            	(1.395225e-03 2.903894e-01 -1.236493e-02)	(1.431627e-03 2.936387e-01 -1.237053e-02)	(-3.640172e-05 -3.249323e-03 5.596724e-06)
15            	(4.064045e-03 -1.187619e-01 -1.276585e-02)	(4.088917e-03 -1.156793e-01 -1.272278e-02)	(-2.487260e-05 -3.082595e-03 -4.306500e-05)
16            	(6.493008e-03 -3.558516e-01 -7.154965e-03)	(6.494049e-03 -3.536509e-01 -7.119752e-03)	(-1.040898e-06 -2.200642e-03 -3.521368e-05)
17            	(6.573208e-03 -4.195587e-01 -1.468057e-03)	(6.560585e-03 -4.185927e-01 -1.497070e-03)	(1.262291e-05 -9.660053e-04 2.901260e-05)
18            	(4.951760e-03 -3.563845e-01 3.326215e-03)	(4.930411e-03 -3.567050e-01 3.248435e-03)	(2.134904e-05 3.204924e-04 7.777995e-05)
19            	(2.756723e-03 -2.264609e-01 6.370524e-03)	(2.741452e-03 -2.277844e-01 6.280158e-03)	(1.527168e-05 1.323582e-03 9.036667e-05)
20            	(-2.326487e-04 -8.638744e-02 8.556547e-03)	(-2.574986e-04 -8.818969e-02 8.478178e-03)	(2.484982e-05 1.802253e-03 7.836944e-05)
