# Moment      
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
#
# Time        	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
1             	(-3.046280e-01 2.536221e-01 1.396490e-03)	(-3.044912e-01 2.521921e-01 1.392270e-03)	(-1.367699e-04 1.430004e-03 4.220031e-06)
2             	(-2.702449e-01 2.168526e-01 -5.173324e-03)	(-2.702549e-01 2.157334e-01 -5.169555e-03)	(9.985359e-06 1.119223e-03 -3.768526e-06)
3             	(-1.720333e-01 1.337443e-01 -2.013721e-02)	(-1.721548e-01 1.328698e-01 -2.010167e-02)	(1.214366e-04 8.745229e-04 -3.554520e-05)
4             	(-5.768737e-02 4.167705e-02 -3.778382e-02)	(-5.786009e-02 4.099613e-02 -3.768355e-02)	(1.727208e-04 6.809233e-04 -1.002685e-04)
5             	(3.830191e-02 -3.624456e-02 -5.335961e-02)	(3.812342e-02 -3.680091e-02 -5.320082e-02)	(1.784884e-04 5.563485e-04 -1.587952e-04)
6             	(9.554968e-02 -8.017738e-02 -5.991649e-02)	(9.539410e-02 -8.067080e-02 -5.964353e-02)	(1.555755e-04 4.934240e-04 -2.729600e-04)
7             	(1.093819e-01 -9.006984e-02 -5.428718e-02)	(1.092702e-01 -9.055938e-02 -5.394308e-02)	(1.117020e-04 4.895314e-04 -3.440936e-04)
8             	(9.395755e-02 -7.507838e-02 -3.983107e-02)	(9.389940e-02 -7.561102e-02 -3.942841e-02)	(5.814515e-05 5.326424e-04 -4.026616e-04)
9             	(5.892456e-02 -4.388445e-02 -2.021320e-02)	(5.892227e-02 -4.448021e-02 -1.980670e-02)	(2.297753e-06 5.957565e-04 -4.064920e-04)
10            	(1.946800e-02 -1.034866e-02 -2.895232e-03)	(1.950963e-02 -1.099273e-02 -2.540743e-03)	(-4.162624e-05 6.440719e-04 -3.544897e-04)
11            	(-1.322357e-02 1.675589e-02 7.710052e-03)	(-1.316268e-02 1.609766e-02 7.993291e-03)	(-6.089025e-05 6.582301e-04 -2.832396e-04)
12            	(-3.307504e-02 3.271630e-02 1.017159e-02)	(-3.302352e-02 3.207952e-02 1.039148e-02)	(-5.151890e-05 6.367782e-04 -2.198849e-04)
13            	(-3.881413e-02 3.769325e-02 5.231765e-03)	(-3.878687e-02 3.710451e-02 5.407435e-03)	(-2.726092e-05 5.887355e-04 -1.756696e-04)
14            	(-3.353269e-02 3.289916e-02 -3.881392e-03)	(-3.353260e-02 3.237105e-02 -3.727389e-03)	(-8.924646e-08 5.281057e-04 -1.540033e-04)
15            	(-2.192488e-02 2.344398e-02 -1.361451e-02)	(-2.194665e-02 2.297583e-02 -1.345609e-02)	(2.176503e-05 4.681544e-04 -1.584190e-04)
16            	(-8.480368e-03 1.154711e-02 -2.190583e-02)	(-8.516985e-03 1.113138e-02 -2.172178e-02)	(3.661692e-05 4.157310e-04 -1.840563e-04)
17            	(3.280648e-03 1.841727e-03 -2.646078e-02)	(3.237443e-03 1.464359e-03 -2.624104e-02)	(4.320478e-05 3.773684e-04 -2.197351e-04)
18            	(1.045045e-02 -3.385206e-03 -2.691225e-02)	(1.040863e-02 -3.740798e-03 -2.665573e-02)	(4.181540e-05 3.555922e-04 -2.565256e-04)
