# Force       
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
#
# Time        	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
1             	(4.864220e+01 4.162239e+01 -3.858681e-02)	(4.852897e+01 4.161124e+01 -3.838897e-02)	(1.132324e-01 1.115074e-02 -1.978370e-04)
2             	(4.243144e+01 3.654084e+01 7.658613e-02)	(4.234992e+01 3.654609e+01 7.701386e-02)	(8.151642e-02 -5.241503e-03 -4.277291e-04)
3             	(2.659725e+01 2.309259e+01 5.191792e-01)	(2.653962e+01 2.310986e+01 5.198085e-01)	(5.763007e-02 -1.727019e-02 -6.292166e-04)
4             	(8.677499e+00 7.742922e+00 1.069198e+00)	(8.633884e+00 7.766408e+00 1.069566e+00)	(4.361465e-02 -2.348587e-02 -3.680468e-04)
5             	(-6.291164e+00 -5.361656e+00 1.550851e+00)	(-6.328976e+00 -5.337044e+00 1.550366e+00)	(3.781218e-02 -2.461216e-02 4.848544e-04)
6             	(-1.510515e+01 -1.311907e+01 1.777487e+00)	(-1.514295e+01 -1.309691e+01 1.775840e+00)	(3.779508e-02 -2.216061e-02 1.647034e-03)
7             	(-1.715092e+01 -1.506316e+01 1.659164e+00)	(-1.719453e+01 -1.504686e+01 1.656156e+00)	(4.360561e-02 -1.629623e-02 3.007980e-03)
8             	(-1.450018e+01 -1.290658e+01 1.273366e+00)	(-1.455283e+01 -1.289789e+01 1.269194e+00)	(5.264857e-02 -8.688680e-03 4.171935e-03)
9             	(-8.774064e+00 -7.998711e+00 6.863518e-01)	(-8.835089e+00 -7.997476e+00 6.817284e-01)	(6.102552e-02 -1.235093e-03 4.623438e-03)
10            	(-2.420605e+00 -2.505194e+00 1.404600e-01)	(-2.485712e+00 -2.509500e+00 1.361033e-01)	(6.510721e-02 4.305715e-03 4.356729e-03)
11            	(2.737168e+00 2.018941e+00 -2.089976e-01)	(2.672692e+00 2.012491e+00 -2.125946e-01)	(6.447575e-02 6.450399e-03 3.597015e-03)
12            	(5.836623e+00 4.814395e+00 -2.869318e-01)	(5.776567e+00 4.809016e+00 -2.897990e-01)	(6.005671e-02 5.378410e-03 2.867247e-03)
13            	(6.688017e+00 5.658730e+00 -1.094192e-01)	(6.634467e+00 5.656396e+00 -1.117872e-01)	(5.354956e-02 2.334143e-03 2.367998e-03)
